0.0,0.0,0.0,-0.35859735808314447,-0.23499915197369836,-0.11240551007332616,-0.580024478085252,-0.6074365307263785,-0.156983411911752,-0.6956784148799491,-0.936340157747162,-0.20196172051914224,-0.8327505162546963,-1.1584417102535085,-0.24455641806434622,-0.39146946598531157,-0.9537861876698376,-0.029740116651212137,-0.5186746249700736,-1.335472865206484,-0.11762749374858861,-0.57550324110536,-1.5752805442207074,-0.2002434274288144,-0.6124554855121207,-1.7788202764733385,-0.265713177855724,-0.16897605292447979,-0.9846122653432331,-0.04456209682824908,-0.20449399162393014,-1.4050386650392257,-0.11972187389089387,-0.21594750602687626,-1.6628190867179242,-0.19050042123324526,-0.21947167750221877,-1.8714168911846787,-0.24466843030581276,0.0460500489395842,-0.9243129210612916,-0.08306669354037167,0.038039382937188115,-1.3039439605797396,-0.16187333708792442,0.03780159014887086,-1.540619500240774,-0.2220241359380225,0.02984248023081052,-1.738435048806957,-0.26525129624659805,0.260120347323334,-0.7952235201590013,-0.13555296952043636,0.2947394430083586,-1.0603732878958463,-0.19711424761790436,0.292523646571766,-1.2354354465031343,-0.2246684869641663,0.2766457451377049,-1.3928254490008765,-0.24578726596296566,Takeoff,2026-07-28 12:33:37.143,sess_20260728_123245
0.0,0.0,0.0,-0.34807437698551486,-0.2356016350185161,-0.10722512514877754,-0.5720144072749201,-0.5906471321588377,-0.152659709193538,-0.7111910035133929,-0.9023353133317361,-0.20274126717343047,-0.8657317526810044,-1.1152838215710559,-0.2507822632916075,-0.3667796196013859,-0.9506076363059013,0.002764261766132436,-0.49087299848788535,-1.2939492424032846,-0.08502108443771395,-0.5619594941135073,-1.5119357552570494,-0.17680813747878546,-0.616097088919624,-1.7069263302351103,-0.24760857655104074,-0.1530282364725805,-0.9880849885372368,-0.016444277711734675,-0.20245971301153035,-1.38251251142971,-0.08063582181736427,-0.2289850041404278,-1.6202540787929642,-0.14541304520202603,-0.24146860207017562,-1.81321641756927,-0.19845796495510185,0.059094793947813584,-0.9305869973754912,-0.06308487666815603,0.04658661533229969,-1.2957592661570705,-0.13316391734814165,0.042249018993878576,-1.5106310011551218,-0.18056221329452132,0.04049239466089487,-1.689294820946515,-0.21594533347908038,0.2727640530996534,-0.8042657230771827,-0.12595732646694946,0.3355966181458724,-1.081549796991613,-0.1783661385693146,0.3606148589543535,-1.258303951781939,-0.1967515615059678,0.37820427028686665,-1.4249502648844132,-0.21301446341696711,Takeoff,2026-07-28 12:33:46.344,sess_20260728_123245
0.0,0.0,0.0,-0.24015317694521665,-0.3005362446578129,-0.08800256077499483,-0.33834285137560305,-0.6725237171592086,-0.12507333937158513,-0.38008200643247075,-0.9853714474652888,-0.1664364036420661,-0.5205317789152508,-1.1809416414381284,-0.20640679974191034,-0.07416103722912276,-1.0072393189360482,-0.004896514035531417,-0.0661497759483896,-1.3836044212846532,-0.07982138957706598,-0.06422688796193995,-1.6088737185090494,-0.16193499708034978,-0.06735645738220734,-1.8101040852503103,-0.22822094028129944,0.11724665648762571,-0.9926967644420929,-0.028396397811567553,0.1879674730495936,-1.4221669666230998,-0.0790430952348443,0.22406045420138543,-1.6613130488699908,-0.134983016361118,0.25282997116711015,-1.8637526703655374,-0.1850212971928629,0.27903440229041077,-0.8864269666752518,-0.07316862920445677,0.3825829651288343,-1.2598882312750355,-0.12495389870206655,0.4359707184814328,-1.465482949529891,-0.16523979675788028,0.4629096781990969,-1.6387029288434642,-0.2026797825086056,0.4280961519839556,-0.708169352280857,-0.13304766063700127,0.5553338795875146,-0.9182362956433228,-0.16336892844468967,0.617207414515131,-1.059793728188315,-0.1729845392377508,0.6602156282939589,-1.1910151617418538,-0.1891637641491112,Takeoff,2026-07-28 12:33:49.702,sess_20260728_123245
0.0,0.0,0.0,-0.2907619270568305,-0.22558227259430716,-0.15242177746682292,-0.47578878486557735,-0.5619320157853985,-0.21629879645019096,-0.5793842158369927,-0.8825334636997486,-0.27121365824674964,-0.7242591932452578,-1.1076077987122852,-0.31856643202655927,-0.27584523321061705,-0.9580615100501539,-0.055433411846019784,-0.3710431763541015,-1.3113974721359078,-0.14358284114233114,-0.42500060229314457,-1.539514623680075,-0.23253649042330896,-0.4701105194155776,-1.7374961897608825,-0.3019033891152489,-0.07332672794752047,-0.9960557708490366,-0.04996090798656356,-0.0853942878279294,-1.4056150149003077,-0.11858322388366987,-0.0829277797298418,-1.655510269043122,-0.18397915953453428,-0.08802248846027988,-1.8606868044233382,-0.2353123400357611,0.11281469322671428,-0.9324965264820356,-0.07156976920499197,0.12559495476892157,-1.2851760308176938,-0.14221453549489602,0.13600558434348323,-1.5094125963870808,-0.19953673428540905,0.1304231495980574,-1.7045392786598095,-0.24215120243697316,0.2960464851249117,-0.7963135682162683,-0.11156074114061199,0.36927968230476804,-1.031338406031296,-0.162609330584901,0.40128393165978976,-1.1891947849187867,-0.18712221498314918,0.41535034579996566,-1.333725747521396,-0.20763387126144092,Takeoff,2026-07-28 12:33:51.943,sess_20260728_123245
0.0,0.0,0.0,-0.31347580769925026,-0.2178095469642024,-0.10758716472696617,-0.507541285832986,-0.5490114019028102,-0.15528701923173888,-0.6007210989328763,-0.8656542786285459,-0.20334677737937765,-0.7194881248099151,-1.0950945865286634,-0.2449965166073063,-0.33826435705590063,-0.9536587398477152,-0.01347461951562147,-0.442416497358069,-1.3127503421191833,-0.10033626356409343,-0.499984243428575,-1.5326438682916144,-0.1863324303969806,-0.5441221370345606,-1.7206134604554837,-0.25174566995392544,-0.14099393865458962,-0.9895673188597126,-0.029618080752570417,-0.18210596161286666,-1.3907501532317896,-0.09418737054195254,-0.19956345055061037,-1.6387820576621408,-0.16093649967706608,-0.2119210071925074,-1.833638311296489,-0.21302041161984975,0.04658891479393609,-0.927096100439525,-0.0698407003815443,0.045590793095152356,-1.2962962334934807,-0.14025834076016164,0.041386116642266914,-1.5127657566408022,-0.19267075458287358,0.02667500767042516,-1.6895955762855164,-0.23241978188740897,0.230667317660153,-0.791007617646635,-0.12456735378728404,0.3085134296554497,-1.0158068764498847,-0.1823425037161946,0.3354689889559702,-1.168880495551091,-0.20853675189520887,0.34489897411552095,-1.3061665583210502,-0.22808350171853176,Takeoff,2026-07-28 12:33:54.325,sess_20260728_123245
0.0,0.0,0.0,-0.2886932817011897,-0.24977968121688818,-0.10534799562268572,-0.47049897931775064,-0.593144280211322,-0.15595791871096984,-0.5629983277995242,-0.8874795538969839,-0.20792987688038217,-0.687435343046032,-1.098339677729603,-0.25565186457510053,-0.2775826536177403,-0.974842035318648,-0.03905914582396966,-0.3536057216114407,-1.3412539812517446,-0.14232042919173055,-0.4064417079282576,-1.565673624840893,-0.23755954780092906,-0.4575890645508977,-1.7618761400348386,-0.3058453347287924,-0.07429708146921886,-0.9954016192878329,-0.06046122728093087,-0.07058502410981046,-1.417899595774252,-0.13239884629988713,-0.06131406847225627,-1.6702608358940045,-0.20037169405064428,-0.04890009086879924,-1.8827977765852717,-0.2516722010569827,0.11859582048854635,-0.9151080598038726,-0.10446207712995564,0.13804762299258877,-1.2807602485800975,-0.17615260469549307,0.15322156360471653,-1.496413051811992,-0.22492130301013627,0.15865243901576417,-1.6818115678242052,-0.2610482858825226,0.3065780156561547,-0.7587854754262444,-0.16322873159947898,0.4011220952928741,-0.9839762851501683,-0.21499546699268046,0.44904444685175354,-1.1261695066625121,-0.22998762119139327,0.48074000097035124,-1.2566302603134432,-0.2410698782766923,Takeoff,2026-07-28 12:33:57.493,sess_20260728_123245
0.0,0.0,0.0,-0.3144865949479963,-0.2480656304754829,-0.10999435817180642,-0.5164738651924918,-0.5988490797047347,-0.16556568747016762,-0.6304997361447435,-0.9045185179024429,-0.22194384909047074,-0.7786426218757486,-1.109565991160718,-0.2761102758801323,-0.3049272634904849,-0.9707011052308897,-0.047682995263978505,-0.4048392258947054,-1.3417686426496767,-0.14624851292857,-0.4650302124494771,-1.5767975495102917,-0.23805176204959663,-0.5132946484554397,-1.7739272880444978,-0.30621899938042846,-0.09628699789264007,-0.9930616973052179,-0.06750762462198237,-0.1004449014275322,-1.405276743330953,-0.13812613230056348,-0.0957274818576672,-1.653874846566385,-0.20414749450070369,-0.08512453642909075,-1.8501192675410874,-0.2561218860867883,0.10036412129998298,-0.9126312672778683,-0.11015508060992538,0.1164055625884957,-1.2895909748082819,-0.18506939649821633,0.12151685813381347,-1.5105951459889395,-0.23767789168654016,0.11713666354086025,-1.6905899390837829,-0.2771308098147547,0.29460057910417625,-0.7571648411953511,-0.16721551666610363,0.3986671811997516,-0.9953333324072077,-0.22595014417890733,0.4435500421693469,-1.151470944600011,-0.24887691111185373,0.4678705722878488,-1.2929580956804123,-0.26638035031487445,Takeoff,2026-07-28 12:33:59.223,sess_20260728_123245
0.0,0.0,0.0,-0.2511903074326598,-0.2680137769510476,-0.10622342921030095,-0.3772456617450786,-0.6381727175218836,-0.15069106234498328,-0.4390973191330629,-0.957691385933697,-0.19479608898094802,-0.5683261400560117,-1.163093089865344,-0.23583518167407683,-0.15105716561092344,-0.998049680506996,-0.03070480615969066,-0.1665114608810988,-1.382074197749767,-0.11115259692702738,-0.17523183606532122,-1.6052590908772517,-0.19363399047444166,-0.1870909110221115,-1.7973863512258794,-0.25778942298976937,0.03535041725335903,-0.998497388283873,-0.041872587575859765,0.07490752505657317,-1.4067916763567487,-0.09711896641525657,0.0919498610200706,-1.639195785844898,-0.14999112551665145,0.09746897549210529,-1.8351321939304717,-0.1949791838361628,0.2047838420202313,-0.9088206392990296,-0.07582652977623129,0.27246761226546895,-1.2875827743467507,-0.1315975918907263,0.30903922680769197,-1.503434479440345,-0.17176521360025762,0.32391265440628875,-1.6860364977793936,-0.20649034830443258,0.36403629703423357,-0.7500508525869859,-0.12567949405783055,0.48024198341180013,-0.971210940566527,-0.16555823142852907,0.5304334825147884,-1.1188071110379247,-0.18134278744845453,0.5604443332559506,-1.2536413340446748,-0.19828809827049435,Takeoff,2026-07-28 12:34:02.543,sess_20260728_123245
0.0,0.0,0.0,-0.3046402196086573,-0.21179370474172607,-0.12114630716079036,-0.5003441894850266,-0.5421600258799828,-0.18287904092218973,-0.6102340365499231,-0.8361636489654177,-0.2443587504184901,-0.7651883066632829,-1.0304417626447582,-0.3059116144416426,-0.2939962956859027,-0.9547900261737341,-0.06916437592494304,-0.39874501623113984,-1.3186176340869709,-0.16852498382104172,-0.4524327133128607,-1.5494558873782693,-0.2607546033284373,-0.4894299084132249,-1.7530624178273788,-0.3314406726403413,-0.07888965060782101,-0.9927172036723446,-0.09104381670347791,-0.0838855034671883,-1.4133709453908838,-0.17946803688285456,-0.07373745334321605,-1.6797425466118556,-0.26088022442531006,-0.06153207650926201,-1.8946741305576336,-0.32270008056891997,0.12049534196293028,-0.9300738314492359,-0.13514654843044696,0.14786325886164292,-1.3000492868613498,-0.22735629634889362,0.16542663731228247,-1.5347828494605258,-0.30316855862162767,0.17208708419583074,-1.7282117016049456,-0.3557939818852857,0.3150619321760308,-0.7965300634779039,-0.19301365084321556,0.42639730791278735,-1.0713147936922867,-0.2623880559046061,0.4931064311285464,-1.2517388656429103,-0.30033974435110866,0.5406896079434071,-1.4174336698489447,-0.32986460475290086,Takeoff,2026-07-28 12:34:04.214,sess_20260728_123245
0.0,0.0,0.0,-0.27081827146330023,-0.24990254740569975,-0.12811059732850863,-0.41893052475597076,-0.608035037109944,-0.17094740755879953,-0.48404535037110447,-0.9312146859856729,-0.2075615045887283,-0.5952308701115054,-1.15857919792194,-0.23488513445628278,-0.23326100322257387,-0.9839808649429618,-0.016508740590104418,-0.27770015649528845,-1.357265508616162,-0.10029992038593757,-0.30559885815052296,-1.5896619633869709,-0.18651219084593668,-0.3331308836141529,-1.795005892329325,-0.24984525999156193,-0.04803345976628405,-0.998697941351237,-0.01718163798018475,-0.021280502607187828,-1.4285110980502769,-0.07244209889950064,0.0003519263377433053,-1.6984134122144359,-0.1326051624463494,0.014899250041930542,-1.9238422430366593,-0.17624921449589595,0.12076197018041929,-0.9145528715355447,-0.043620946451347134,0.15898237804971685,-1.2751545385300438,-0.09781920629478243,0.18357806126102874,-1.5069730750501467,-0.14175618526662706,0.19295224031330005,-1.7085840833752173,-0.17450233798051124,0.2844234159059262,-0.7566024657173869,-0.08810319830106979,0.37538188312807524,-0.9702012236912049,-0.12339117241368143,0.417266982758491,-1.1082389817707858,-0.13168710264610956,0.44893155499694487,-1.2343720551681017,-0.1383673416496518,Takeoff,2026-07-28 12:34:08.440,sess_20260728_123245
